SEQF1003.1	faa	cee32c2a1bdfed6127ff0e54e832eea1
SEQF10030.1	faa	e81a5a49340eca4f5cfea862f156b978
SEQF10031.1	faa	fd6bea44217d40cd287233007f0294bf
SEQF10032.1	faa	b77bf75d22e90b383836a95380b589f8
SEQF10033.1	faa	3c08b2984700b76172a2fe61f6c9d91f
SEQF10034.1	faa	ee655fa16cf9fededb07b97d525a0f6e
SEQF10035.1	faa	f43bbc9ebe62890a30c7ca3532a2dc3d
SEQF10036.1	faa	a465ca14bd44b4b71b920589ca14b44c
SEQF10037.1	faa	3069af2c6ae1ee4d47d6cbc5702a246a
SEQF10038.1	faa	7f4cc624dbd07cb6881f4e2450e2f507
SEQF10039.1	faa	b2073e4b2d13571419664d0effb22161
SEQF10040.1	faa	69bd417369ca81c71d00ff87ca502e8d
SEQF10041.1	faa	8a1c36aac56fc49644911203d56c444d
SEQF10042.1	faa	1768a96fe7f085238994c4a2699ca783
SEQF10043.1	faa	ba639bb294c1ecb451178e60e0e2ea19
SEQF10044.1	faa	93f2c8cbdc563a9b5d6df17a8afa43c5
SEQF10045.1	faa	94e029ceb94ff40a5bd8fbd7f8d34ba0
SEQF10046.1	faa	41cb97475444825ff1b854acbbad069e
SEQF10047.1	faa	542d264c3f78cbae3114f96608914df1
SEQF10048.1	faa	18c65075541a1494dcf3fbb7c885f82a
SEQF10049.1	faa	ac45eeb27cc5a277147ee41e576132a7
SEQF10050.1	faa	cf4f834264c5df37ecd8c8db36631241
SEQF10051.1	faa	ffba5a39f8fffabb9736ab15fb1b8fe7
SEQF10052.1	faa	72379648f3c9cefb89c891df439759f0
SEQF10053.1	faa	6dfd5c54f65021c72a2d8b8dec459d52
SEQF10054.1	faa	00a06abcf307b3e811e9bd0a7099dfb5
SEQF10055.1	faa	995c7d571fc99d9e93af836da2f3875e
SEQF10056.1	faa	53a3ff7698af1a054f64a672727467d2
SEQF10057.1	faa	05889c5ef75f51c5d4975a2da613b77f
SEQF10058.1	faa	3144e819bc3191eeff5eb3e94168609f
SEQF10059.1	faa	b8c0559623575c0061353767749f94ae
SEQF1006.1	faa	a1ea02688fc6743a112494a5191802ce
SEQF10060.1	faa	1298d81255f0ceb83ea7d49f5f00680c
SEQF10061.1	faa	9b5bf5cf544c9370261bf58578c5feac
SEQF10062.1	faa	24fd8064f1d0ef4c604ad882b4f3b339
SEQF10063.1	faa	a689483be129623e9ef3b64a56c58998
SEQF10064.1	faa	cefd239972c71959390083111f01349e
SEQF10065.1	faa	72324550a3367880826ea70a2828e9ac
SEQF10066.1	faa	51635aea00d5dc503a1943db445a2d6b
SEQF10067.1	faa	8e8dc1dd007c95ddc208a4f551928386
SEQF10068.1	faa	b45ecbc1a454df3f7d0d404b2e03c090
SEQF10069.1	faa	a04d1bd90d2b385be85ee8af4d49e05e
SEQF10070.1	faa	640b510b1f09fe9bbb153c3fe98a2cab
SEQF10071.1	faa	f4a64acd9684b805ef43e02d4b661f9b
SEQF10072.1	faa	20ff84752b39670374aa8bcbb87d26ca
SEQF10073.1	faa	7443fda3a2eddd7329185fb53a756328
SEQF10074.1	faa	e1d93d456e2241c6b66d2b276ac13a97
SEQF10075.1	faa	35c3b4e5e92c57a2ea7c018de1e3873e
SEQF10076.1	faa	e37f474d32268ef35438921254f5e6e5
SEQF10077.1	faa	be98867f9766c66763bf77fae86a7312
SEQF10078.1	faa	ac3f9979d164a9482106205dbf40ae8a
SEQF10079.1	faa	4a341216446ee16b395c6d9c1fe6bc16
SEQF1008.1	faa	df7a0155010e07fa91428162442767c9
SEQF10080.1	faa	e23fa55a2e110f9a49c55ac5cdf81290
SEQF10081.1	faa	656e35f82f47cd391b73a249304e697d
SEQF10082.1	faa	63d450dd197edbaeb6b4cecbb9ed444f
SEQF10083.1	faa	39751b9857e070557d7015c9e7da3d56
SEQF10084.1	faa	d0d163f3a56012c570416b9ff09263b8
SEQF10085.1	faa	51f4143fa8cb96454357baa9144ffb86
SEQF10086.1	faa	ef6e1b48255d7a998518bc54851aa499
SEQF10087.1	faa	d05aa95378aa6a003872571329a6e332
SEQF10088.1	faa	575a934db6f773b5135dcd6bc6c89265
SEQF10089.1	faa	ecd94dca376830681ce26a6fca6a0c9f
SEQF10090.1	faa	ff075c72e4edbd0b024fa13257dcc700
SEQF10091.1	faa	eef003b23b331f00c44f044f8f485618
SEQF10092.1	faa	2d3be8dd25c1b582c057fd1eede229fc
SEQF10093.1	faa	c9aeb6ff7f07b9b95b8ca3a2e6691cdf
SEQF10094.1	faa	874498e887aa9bdc80f941b56c40e37f
SEQF10095.1	faa	15115bafd92ea3702efa8e3f5b33dd8e
SEQF10096.1	faa	c01e21df416c4e55bc0f8175151fe911
SEQF10097.1	faa	817fcb0cad87f52fe895e3c74e47220b
SEQF10098.1	faa	e73337610726d7f915f94a994d1b83df
SEQF10099.1	faa	3570437b9b62c5a8b317786a13c9975b
SEQF10100.1	faa	44cb13138a7904ec1566e118379b0179
SEQF10101.1	faa	00afcd50e06966eac28e2973d2d2bc2d
SEQF10102.1	faa	c777d83a4bbdbc4f8d9af0414cbe0290
SEQF10103.1	faa	4779c3812bd8017b3e2ec572a940fdff
SEQF10104.1	faa	916dfa2ce5c53f5b84d5bebf03924103
SEQF10105.1	faa	3caf172871ff1728a77fe97957901dc2
SEQF10106.1	faa	8da3d676caa3be00486f3b72f6bae084
SEQF10107.1	faa	874a093da3eb493853f0f04299461049
SEQF10108.1	faa	f20f311908e710b76ece31724c8b9e4b
SEQF10109.1	faa	ad0596c54faa768a0d8eed14a317f6c6
SEQF10110.1	faa	1ca991ae2779dfadd5bf037c1459e1ee
SEQF10111.1	faa	fc0ae1993efad1451999fb678bbb641c
SEQF10112.1	faa	6ee95b5ba730a120fba875052b966f07
SEQF10113.1	faa	64dd8393e7f6ae4d5ea1002cda1e9950
SEQF10114.1	faa	f427f7b45f59449311c127b6259e3302
SEQF10115.1	faa	36131f814536456f928be2a24a0ac1bf
SEQF10116.1	faa	ee20b44aad719aee20800eb8f285a3a1
SEQF10117.1	faa	91ab810b43a7c4db820620553f1388d3
SEQF10118.1	faa	fb32332e804ec5909e2d6f37ddc5aa2f
SEQF10119.1	faa	66a94d8d7997c819fa8deb62fa628ae0
SEQF10120.1	faa	b20d2d780216dc303eba7c83e32992c8
SEQF10121.1	faa	cbcb52549166d4e20430bfbfb25e31b4
SEQF10122.1	faa	bb9faf08deec1a9f06d25e4808a10106
SEQF10123.1	faa	b166bb6e0e24e4d8fa1c9744ed19ca98
SEQF10124.1	faa	1372a682f38cbfc8aa62d345309704ce
SEQF10125.1	faa	273f430be54b3b62a4a2df57c18f58f2
SEQF10126.1	faa	a0e77f53d3cdcf305ede384ca8832f7a
SEQF10127.3	faa	1f4f134a0c90fd281d31300a94ff57ac
SEQF10128.1	faa	d3c9b4b503e563bd2a31789a280be410
SEQF10129.1	faa	c8fea6231a88def22e790eb057b0fe0f
SEQF1013.1	faa	11544e2c09ae7df9611c65b730014b18
SEQF10130.1	faa	374d1d558b396b31e312da4a446c3a04
SEQF10131.3	faa	e312523b6d1b4fa0c89c0fa038a16832
SEQF10132.1	faa	a63169699fd373187491509dec288885
SEQF10133.1	faa	750d49a6db0be04d5185812075ea81f9
SEQF10134.1	faa	8adc5ec5e0089e6a1e2a615f4c49716f
SEQF10135.1	faa	3e7734d8335add1814cfa540a7c704d5
SEQF10136.1	faa	458e26cbbfd50b74a8d4e35e4ae24571
SEQF10137.1	faa	7d62a69f601be8926524ae7c150c6e56
SEQF10138.2	faa	9b5936bf0214303371591142e5899cca
SEQF10139.1	faa	479cad0292d1032d15b8d496c46990d6
SEQF1014.1	faa	3ae0a253938d069c530628949c0d8330
SEQF10140.1	faa	46b486165e1fc6dbef36f15ef58aa875
SEQF10141.1	faa	d9c94d14aa40b6b005f50f2d3c31c4dc
SEQF10142.1	faa	b60cbe1489d8938df3d23dc8cfb610f9
SEQF10143.1	faa	cc7aa7c2e66784382d50abbde31126fd
SEQF10144.2	faa	71c10a4901457cf495ebb58019434a35
SEQF10145.1	faa	35b188f1da71e1b9543ce7f7b04cbc1c
SEQF10146.1	faa	da62ccaeb54330cee09ebdb7b8d54ad5
SEQF10147.1	faa	8499b7f1c3f625d3d23f4a44776e1f3d
SEQF10148.1	faa	3bdf4923d84f64a24e53038af2d1f342
SEQF10149.1	faa	a4eac8b24af6de3fa462bbd33556c21a
SEQF10150.1	faa	f8a91cae80abc979276e9b4cf78c5a40
SEQF10151.1	faa	67021e25db1004f1c35e74f0307a35e0
SEQF10152.1	faa	91c46a6287f4aad345742acf95616630
SEQF10153.1	faa	b1e20c4751012e2df4b8f4747987462b
SEQF10154.1	faa	266d480bfc56eecb0210091844bbc12e
SEQF10155.1	faa	506cc44c612744a064fee7356b8a90b6
SEQF10156.1	faa	710bb473dbd6467d9cf154ae74d39c2f
SEQF10157.1	faa	d7a78e9dd6ca06f668ab46d3f716ac89
SEQF10158.1	faa	cac9d426796e684a2f46dc667c38159e
SEQF10159.1	faa	1f6e18c44fda13f291a00f813fe61d18
SEQF1016.1	faa	ddf3027cf1848dafbf7489328fdf7e6a
SEQF10160.1	faa	3e07acc01037a2e8abb135965b13ef7b
SEQF10161.1	faa	bcb4c781379787e315986c17bb81e27a
SEQF10162.2	faa	eb48431381b88e097b3f10d1e0db2db2
SEQF10163.1	faa	c7255299264636b9f082ff50a20c6525
SEQF10164.1	faa	42aacce205c494b8d1a0f19af5f61bc7
SEQF10165.1	faa	81fedb62c6c35775ef2f445070fc02cb
SEQF10166.1	faa	541063a8186088ef297190feabef6621
SEQF10167.1	faa	fb7da0bb717df78068c3dc1a38772daa
SEQF10168.1	faa	02438b306ca32f930419bbc6d48f0e1d
SEQF10169.1	faa	c34c4df7c5feec18b171439a31397776
SEQF1017.1	faa	a6b058d3734e21a1c48935e83ae0ebba
SEQF10170.1	faa	a4d2025271c0cd1d30af2274717ebc1e
SEQF10171.1	faa	d77d87722181916a9f509bdbeea61dfc
SEQF10172.1	faa	ef95e2c37563e6abbadd2da212b2bacc
SEQF10173.1	faa	bd2be355c3bc3d15e939010132690dc6
SEQF10174.1	faa	7ab854169b8762785f0487a7c6238a2d
SEQF10175.1	faa	c1512710f51b2a17e4850cb19758761b
SEQF10176.1	faa	1e635d95f2be9c1ebabe09d993cbd7da
SEQF10177.1	faa	f9bc9057f7338213a3d6dad692615ab4
SEQF10178.1	faa	8750c8e6cb3e1b860edf4e41a1c94da6
SEQF10179.1	faa	834295a0642ccaf4e509f5712f18559d
SEQF1018.2	faa	a8a0ceed28886cfb5b8435922376957c
SEQF10180.1	faa	60274695939eacd6488fb83f08171728
SEQF10181.1	faa	0aad6803ee6daa1a370faa1c49e1ea28
SEQF10182.1	faa	fad32512030b51e185dd774169b20860
SEQF10183.1	faa	1cea116139b18ca48a49d8e476ec6f52
SEQF10184.1	faa	3c71c1ee0cda2b825cee5ceccca1cd7c
SEQF10185.1	faa	ec2ee55827115d2dd00930f4f7bb33f3
SEQF10186.1	faa	46de895de13d5e753bc5f1ae7abb518c
SEQF10187.1	faa	48208372041937ead8b91137a37f4758
SEQF10188.1	faa	947b234e9cef1c0d9922593a1d4b0bbe
SEQF10189.1	faa	278c13b2f18c37663e96ce23e070bc5c
SEQF1019.1	faa	260c79626ca298d62fa2d77fccc35767
SEQF10190.1	faa	92866a4648977a237255eda8ee25a50b
SEQF10191.1	faa	42ae6f794aaa2fdf37440300c5dcbe8f
SEQF10192.1	faa	1eccbae474281a3cd9af7dc8603461c7
SEQF10193.1	faa	13971294749d68fc725c97d1e378fb6a
SEQF10194.1	faa	8a5b272f986efab60cbb71db06fc3db5
SEQF10195.1	faa	b256e5d2e61f2019ce2ce804cd2872a5
SEQF10196.1	faa	64014c9089ad4db6eae19ede24d6ab7d
SEQF10197.1	faa	369f0cf2e69dc1049d657bcb0c27eb05
SEQF10198.1	faa	e9894363a74c836f9573b681cc14d543
SEQF10199.1	faa	302e5c610311eba301802c8bb51b7def
SEQF10200.1	faa	3365f856a67f32c3354d3a53095e1cbf
SEQF10201.1	faa	c0ff20d4ebc890703cfdec7606186320
SEQF10202.1	faa	b3a2af4c3b1b7087ba5335d3ad08cc6e
SEQF10203.1	faa	74ecafa2667f0ffcb8bdac5595f0cfc8
SEQF10204.1	faa	1005a6601412c03c66b5fb2e3c71e9bc
SEQF10205.1	faa	9c9f1d840344191ba7594b132ab7b5c4
SEQF10206.1	faa	b78db123be0882d529985c7d256892d1
SEQF10207.1	faa	b528678ed33ad17d110d706605dc2cac
SEQF10208.1	faa	341f99da94b3c0f8dfe8cc7fa62fa210
SEQF10209.1	faa	d8643f123304439c27fdac99447bf58a
SEQF10210.1	faa	0f2a528a68a667837af340c91949887e
SEQF10211.1	faa	814349228eeb8d54c4c275f307dc2bd2
SEQF1025.1	faa	b2c2c5fa475ae37d1464df8c47dd6e95
SEQF1026.1	faa	5772453d87483de4db62f450c22310e4
SEQF1027.1	faa	349dfaf59b1070f2f2d0104cd93f3ae8
SEQF1029.1	faa	b8c1a1f7babd71993cdc2886f3f903ac
SEQF1031.1	faa	b6c4b59a86db33aecb117edbd1e8aff8
SEQF1032.1	faa	0450704ed8e5f0d135a1841f8654f956
SEQF1033.1	faa	72ba72aa1b857d21298869e9a9c25b1c
SEQF1034.2	faa	0e2b26cf1223ba01a95f2c786fe22d67
SEQF1035.1	faa	a5ee9c931b5d818b660ee2b081a06406
SEQF1037.1	faa	7226ba3f0ab747f11bc25e6400a2fb7c
SEQF1038.1	faa	8853e5961c214d2394f37588b9a156a2
SEQF1039.1	faa	6fb489390de660a3f4fa52c7af926f43
SEQF1041.1	faa	f81b1c64f6f29e2478736c04e6154060
SEQF1045.1	faa	481a19cd7a62747b0f2ece4d1df165e2
SEQF1050.1	faa	4823332cc412681b9d9a1504cf216a5c
SEQF1051.1	faa	4d1d94ddd00da19bac8627995f82ad89
SEQF1052.1	faa	e4db1135778762c83fe823be75088d2d
SEQF1053.2	faa	d8218eeef36721813e51b25975bcba2e
SEQF1054.1	faa	67f62e4096ebaefc26efbad890679ff9
SEQF1055.1	faa	c76594aa7b357ff1e545b2613be95a9d
SEQF1056.1	faa	ff970288eaf4be8a7b42e58aaeaa8a9a
SEQF1057.1	faa	d529af45a15a7d42ccb9d33ae4b5a454
SEQF1059.1	faa	66c790690881a76b75c1b9b60e308bd1
SEQF1061.1	faa	f1d9cc1666ea8dccfb93d9f94a0ba6ea
SEQF1062.1	faa	eb498a2e59a89b6cc19bbfe60d3b9921
SEQF1064.1	faa	f7ea8999e3130100bd820e0bc1ec57a1
SEQF1065.1	faa	92b3b0fda1d08cf759d126d9479059ed
SEQF1066.1	faa	0eeea33953f909027dba7a4423870808
SEQF1067.1	faa	145e98ca0ed0dcd034a0b8c9ad70b3e3
SEQF1069.2	faa	f4dbc70451407c52983b036f4c0d4a54
SEQF1070.1	faa	e55175ac6e019ff426fd44bdc8dd5688
SEQF1072.1	faa	40989cc34f0ea7dc36492591fa9d2425
SEQF1073.1	faa	aacb7b7142f72846c5134a75e5cf71d9
SEQF1074.1	faa	fa6e8be3a59ede8a88baf8be09546dba
SEQF1075.1	faa	ed93408d2adf05fcbc1af67f0bb85df7
SEQF1076.1	faa	161962e76fc6454d053b57cf233e109e
SEQF1078.1	faa	49640d6423abb6094125758c27cd2b00
SEQF1080.1	faa	96bf6422d238d5b1687b857075220d74
SEQF1082.1	faa	a355e63910ca1de9953be92e360421ba
SEQF1083.1	faa	b3439cd5ffe84f170b53473d81fecbc9
SEQF1084.1	faa	ef84b2cbb75bcc3fb8ebf6e9f4079fc8
SEQF1086.1	faa	3f9ee4e66d9518df6b05653fe44c95e7
SEQF1087.1	faa	9a44f6e5c3df8fae7641f6cbb5639a12
SEQF1092.1	faa	304811bd86d56f39a90ea622094db219
SEQF1095.1	faa	a90320c96822bf9f76a99a1a11ff7a94
SEQF1096.1	faa	4de2b788ddd1ef2826e6e93fd9f868c5
SEQF1099.1	faa	18e009bae6ef14ebd05ab3d1a74055d1
SEQF1100.1	faa	31660dd28694f628baaa685bf46aabeb
SEQF1102.1	faa	936213ae2ec667d18ccb12e59a8741b0
SEQF1103.1	faa	b3752f8de67887c2792a6191f9381d05
SEQF1104.1	faa	5d9677b61aa52e99793f38adb9258d81
SEQF1109.1	faa	2967b1ff37442666de05bc7294a5de4d
SEQF1111.1	faa	f17f211f2f81e86deb0cd144d14a3033
SEQF1112.1	faa	ab5423ec274eebcc49c3e56ae17166b3
SEQF1116.1	faa	48722464af29dd6dc761a5ea9eeaf9e4
SEQF1119.1	faa	763b0e7f134654fec463ad8ec4ebaa0d
SEQF1120.1	faa	796837bc3e49b2c2c1945d8de159e0f5
SEQF1121.1	faa	0aaac2cc054223f34aaa2e0f2d1b6239
SEQF1129.1	faa	e1b3e8aaf8036088f4433f1a364331c0
SEQF1130.1	faa	5705ed42b3786255c0e11b2ccab2d0fc
SEQF1132.2	faa	b3b3a712d018e9790035f09339b926c1
SEQF1137.1	faa	1a5ab9edaf5a1fe85fb284cf823843d7
SEQF1139.2	faa	434e73b165e0ff7f075a12beb12d5480
SEQF1140.1	faa	f9d9a50afea94875179f3b84c6b09654
SEQF1141.1	faa	2d8fabab5d58ed1dd6ac09f737dd38e1
SEQF1142.1	faa	de8208ce56d422ed40772be1f573a3f7
SEQF1143.1	faa	6e29c4c73a9345557fdb729abb54b7fb
SEQF1150.1	faa	b14c0cada376d70a776dbb147d6ea247
SEQF1151.1	faa	665f771477009786d1ff2264f3b9817b
SEQF1153.1	faa	6db085a4827044a0d2ee2dd34999129e
SEQF1159.1	faa	0184473e060710e8cfc2d644cb43d551
SEQF1160.1	faa	3365bb43a40fe21756c2edbc7d1de34c
SEQF1161.1	faa	e24b298565371f0e461b864498802e81
SEQF1164.1	faa	1ad524049c2e63b270047fc5a760a311
SEQF1165.1	faa	7138c045e1badc996ae55a9eef7fb31a
SEQF1166.2	faa	1ecd92166d1008903e92b9fff83b0887
SEQF1167.1	faa	3533bd579dc095bbc4a7dd0c7b0a1db5
SEQF1170.1	faa	4e9b97377e7d36f827148912f571fc47
SEQF1173.1	faa	269954c9519baf2ed25c5545f6fc2af0
SEQF1175.1	faa	8e329e732e8c1dd6ab6d83790e26e507
SEQF1177.2	faa	dd409db25b5326ee1e7110fa1f36e377
SEQF1178.2	faa	01751fda94c4b5f2d4769cd5bccc8429
SEQF1179.2	faa	b8d50ee6cb413aeb9fcd585e9068dbbc
SEQF1180.1	faa	88d6d14726026f23108c62070cf1e457
SEQF1181.1	faa	cc8fd4e93787cf54d70296c8671bb1a1
SEQF1182.1	faa	a72a99165ad99562d5ca1487f6f30063
SEQF1183.1	faa	6e15a9c8c83bf0e6861f34554e1ba6dd
SEQF1184.1	faa	3d450088b95fba6a04db4cbd7af8e1ae
SEQF1185.1	faa	5bef4fdb0eab170bb68d7ec7db77ec6c
SEQF1186.1	faa	bddab98d34517f445dd51341dfa2e836
SEQF1187.1	faa	23a1acf9839e4ceaa9dd973ca0974590
SEQF1188.2	faa	71101889fce1874ebcdd0c4bf1225a7e
SEQF1189.1	faa	f7ea8d0c3f5eded09cde32df2db5adae
SEQF1191.1	faa	17fa51b4503e37096ae224076d8ccb65
SEQF1192.3	faa	1486ce8a8273dac35eb97973adacdc0c
SEQF1193.1	faa	6d6d67cfcf562fc2d4528562911b0ae2
SEQF1194.1	faa	58c46f8d6c45e2673c8207fbf80b1d2c
SEQF1195.1	faa	746ba7f57b6745b2cc7f0306aa15a631
SEQF1196.1	faa	24138f73823038216d54cd6f1797c36b
SEQF1197.1	faa	11a4310ca9157b84292c4ff9a41b52b8
SEQF1198.1	faa	e1d27a6374d6d87ab3d638022b61b164
SEQF1199.1	faa	5c8b4b975de91e1fc1247f425c4abb37
SEQF1200.1	faa	c089f35f60d18b2e3d1b1904ad71b2c1
SEQF1203.1	faa	181e7ce74fbb312c49c004c25cb2b3ee
SEQF1205.1	faa	47fcff488c504f97f03c1550e5fc94a6
SEQF1206.1	faa	0a12fe5bbaaceae5f6f23f737a4df55a
SEQF1207.1	faa	e90184a7555807f89532cfd0954a7236
SEQF1208.2	faa	1ad89f132f878d99e6850de442619550
SEQF1213.1	faa	4fd3de6a125fdce3f8dda79f93581260
SEQF1217.2	faa	a499e2bc1adc86a4601a86a4c84faf16
SEQF1218.2	faa	89117b74ce49eefe673c92f85f69b748
SEQF1219.1	faa	a4de505825c68404a70a6613f3267256
SEQF1220.1	faa	9ab6c02bcb82c94e28397962d4c026b5
SEQF1221.1	faa	c7510146cbcb4919950e9e00887a4202
SEQF1223.1	faa	91a811a8c402383ea4f6be1ae4733055
SEQF1224.1	faa	43a8636042bc944ae424e3f813ba14b8
SEQF1226.1	faa	bea6d8e67b3c94e5b19c3ce21c04e1dd
SEQF1227.1	faa	a55b572364c04986bdc95e10dd32e2ce
SEQF1228.1	faa	b49da45685d7cb95fa12d9088e7e54d9
SEQF1231.1	faa	c334a9a17ed3c7609e14402afc7f7e65
SEQF1232.1	faa	1863d4a885cc11d5fc17776c13a9d216
SEQF1233.1	faa	2e6bef4da3c7926ea7532437c04e5af8
SEQF1234.1	faa	2cbcc63cefde8da330125e3f88a911df
SEQF1235.1	faa	69145dc6be4703ac5712b9ca548392f1
SEQF1236.1	faa	66ee6311c2657c832cf4035c59163add
SEQF1237.1	faa	52b1f3f7d38946f90401b99bf8369d70
SEQF1238.1	faa	6fe93f03cdf606896e86522dcca7fc6c
SEQF1239.1	faa	7a89ecf1e057a1e0a9396c9236217190
SEQF1240.1	faa	5c3233c74b799865e1f958a4a578c811
SEQF1243.1	faa	30b0f8760847facce94d5e0dc71633cb
SEQF1244.1	faa	04c44ddfd5ad62df08eacf4956774fa8
SEQF1245.1	faa	b5fce47507216746de0e450220c25864
SEQF1246.1	faa	b571dcbfcfc25f8d39f92b9694a806dc
SEQF1247.1	faa	d28b3a974e480f8247c2f04184073280
SEQF1249.1	faa	80bcc4ec95a8b1181a8591479c7fee53
SEQF1250.1	faa	0aaa76ff93d6738aa769c9f0af02278c
SEQF1252.1	faa	31ae7cdfffb2b4e0cfc6bad669e9af6c
SEQF1254.1	faa	e5174515a11ba8a6906fb71a3036d668
SEQF1255.1	faa	4e49b9e4a64b6d1f829b487d0ee4e3c2
SEQF1257.2	faa	b87dc82b74deef61f3d896e02e1d19b3
SEQF1259.1	faa	561cc865216617985bc0b4f8f2e02868
SEQF1260.1	faa	b63b91deb3b47822db71ccbed6ddd00b
SEQF1261.1	faa	83d78483338085139db65f5e91fb0355
SEQF1262.2	faa	900e93ffb528ef8085f01a6cf9c30857
SEQF1263.1	faa	b30dd36f302389b01c792df9bc98bafd
SEQF1264.1	faa	ea111550198d4984a2670e729a16dfb2
SEQF1265.1	faa	754319d66cbc285daff3900182b673c8
SEQF1267.1	faa	e0be58af05924e87e5f4b112499a6a44
SEQF1271.1	faa	0d6b0165d64bbf61f01e0a540116085f
SEQF1272.1	faa	c030dbd24436dda141c0858b77d20f4d
SEQF1275.1	faa	68da0b5b15f1813a1090f4dfa929b614
SEQF1276.1	faa	879c4b1a90118ebac7db41dc9bde4593
SEQF1277.1	faa	c36e5e599f8b854b7fd12395472e06d5
SEQF1283.1	faa	722c28d769849896b2056cf29f5b1371
SEQF1286.1	faa	3ce2fe2c9affc5cd08f46e92ab202e8f
SEQF1287.1	faa	65de15cbe4f467ff63f100047c03d1f4
SEQF1289.1	faa	512666de70a5860e04dd0f5c56c5a950
SEQF1295.1	faa	a537cce368cc897cb057f8966999c92d
SEQF1297.1	faa	81be1eda831dae5348946ff7bd0bbfe6
SEQF1298.1	faa	1d8b4e51e7a526f54423a83283eb233a
SEQF1300.1	faa	63f17598c4430075bafa76bec610d966
SEQF1301.1	faa	d89d289aeb7de28d7b7f269221db2e0b
SEQF1302.1	faa	cd1fcae72a7c3d8d571d24ea53dd29ed
SEQF1303.1	faa	4d48828fad305917ddebe94040b19a23
SEQF1310.1	faa	e0e98a1f8c194d474485c62a8b176aa4
SEQF1311.1	faa	865ea07a4f50ffb7f3edeb61b7809db1
SEQF1312.1	faa	208208706dfbcf7d5d8d12d77ed08288
SEQF1313.1	faa	346ee758187bc3b95f175d5d701b7a94
SEQF1314.1	faa	190ffbe746a1d39ccaf5fb96410abf96
SEQF1315.1	faa	3a2413091dc829e902ee47deab1a7aff
SEQF1316.1	faa	1e1858ae5e4c30a58b07d945efbefe8c
SEQF1317.1	faa	496c81f0c771b43a17ca2d8a7ff10794
SEQF1318.1	faa	4bcc21b22829ff606117d1858afdb121
SEQF1319.1	faa	d7c446cd52cac9895731ffee40362d4c
SEQF1320.1	faa	a5a6b2ce6b7333380403d10080b308a9
SEQF1322.1	faa	f54b84d1cf936f4e7ea1210eef945ad9
SEQF1324.1	faa	7c2ee217b3b4e9331ad006f23d818446
SEQF1326.1	faa	f099b740dd0df3685e40ba6c232f39b5
SEQF1328.1	faa	caac74fbae2ed0a3e3a8c54fa7ac7cef
SEQF1329.1	faa	5f08ce14a12bc2b83dd945f3c2532341
SEQF1330.1	faa	d6fa216055f8c278195de19a376e39b3
SEQF1331.1	faa	589fa8108670f109b807ab1cacb88008
SEQF1332.1	faa	70eb1d7b60781a0feb8ed9c58bf086b8
SEQF1333.1	faa	ea5d51a35a3232853ea44d07d6031747
SEQF1334.1	faa	6073e45c6947250645b60e823ccee463
SEQF1335.1	faa	e56546c6eae398c10ddd493b95aefa00
SEQF1336.1	faa	29884df4077c0cb22cd7ec11d588346b
SEQF1337.1	faa	3e51b143a5e5fb3995a1f6950fa0eee2
SEQF1338.1	faa	ed4d9c3f2f4ffe123681289d5d0a9017
SEQF1341.1	faa	ddd32ff3465e81b6ae1562b63da62127
